panel,slot,x,variant,round,inc_runtime_s,batch_runtime_s,batch_step0_runtime_s,breakdown_F_s,breakdown_S_s,breakdown_E_s,breakdown_R_s,breakdown_C_s,sk_mb,recall_plus,aff_join_s,aff_relabel_s,aff_total,add_pct,dataset,add_count,aff_common,aff_new,base_size,batch_align_runtime_s,batch_model_name,batch_peak_mem_mb,batch_rules,batch_search_runtime_s,batch_search_supp_nodes,batch_step1_runtime_s,batch_supp_nodes,batch_timing_contract,batch_train_runtime_s,batch_train_supp_nodes,dataset_ratio,del_count,fn,fp,gt_invalid_rules,gt_new_rules,inc_dequeue_n,inc_enqueue_n,inc_search_nodes,inc_train_canonical_rules,inc_train_raw_rules,lattice_samples,mcorr_diff_enqueued,mcorr_diff_raw,mcorr_diff_size,mcorr_enter_mode,mcorr_enter_threshold,mcorr_inc_cand,mcorr_inc_score_pos,mcorr_params,mcorr_predict_calls,mcorr_step1_cand,mcorr_step1_score_pos,mcorr_succ_generated,mcorr_succ_kept,mcorr_succ_pruned,minsup,minsup_base,new_rules,new_size,paper_mcorr,peak_mem_mb,pred_topk,pruned_rules,recall,recall_minus,remine_train_canonical_rules,remine_train_raw_rules,rules,s0_seeds,sample_count,sample_l8_13_ran,sample_l8_13_rhs,sample_replay_s,sample_replay_visits,sample_size,search_per_node_s,search_s,sigma,single_pred_seeds,sk_exact,sk_intersect,sk_probes,sk_skip,step2_s,step2_verified_n,t9_ml_noskip,t9_ml_seed,total_runtime_s,tp,train_action,train_alignment,train_class_neg,train_class_pos,train_key_sha256,train_label_sha256,update_type,verified,visit_mid_nodes,visit_rule_nodes,workers,batch_plot_s,inc_over_batch_plot,sweep,source_kind,csv_path,exported_at
e,a2d5,1,staticcorr,0,71.341100344,237.937439824,126.149427358,0.52546546,59.381536646,0.0,0.0,6.901787724,10.48576,1,,0,,,,36822.0,,,1288807.0,22.058146732,batch-cold-round-0,2073.6576538085938,224.0,44.067265373,2210.0,45.662564825000004,22822.0,cold-step0-step1-aff-mine,193.870165044,20612.0,1,92055.0,0.0,10.0,2.0,1.0,0,0,27914.0,,,2168.0,0.0,0.0,0.0,enforce,0.85,180698.0,60676.0,5377,4027,31010.0,10998.0,87070,19888,67182,776,847,323.0,1233574.0,True,579.6723175048828,0,2296.0,1,1,,,148,0,2168.0,1,16,0.174770218,8530,1841155.0,2.048888839390387e-05,0.174770218,1e-06,0,440,8530,4975,4535,0.05486072,138,False,False,73.381749993,224.0,,,,,,,mix,138,27609.0,305.0,20,237.937439824,0.2998313354836898,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a3d15,2,naive,0,197.016808658,253.48984506,125.717854583,0.8639773940000001,0.0,60.54913025,40.723236105,7.700332753,10.48576,1,,4.787610177,,,,55234.0,,,1288807.0,33.164930304,batch-cold-round-0,2792.0712356567383,225.0,45.031443639,2209.0,49.575574032,22821.0,cold-step0-step1-aff-mine,208.458395636,20612.0,1,276170.0,0.0,9.0,2.0,1.0,124954,124954,220245.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,124330,124330,0,582,847,3401.0,1067871.0,True,1313.29150390625,0,2296.0,1,1,,,2917,0,0.0,0,0,0,0,1841155.0,0.00016408832917713719,20.503493084,1e-06,624,0,0,0,0,0.177840667,138,False,False,198.784546884,224.0,,,,,,,mix,138,216853.0,3392.0,20,253.48984506,0.7772177564405665,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a3d15,2,noaux,0,157.250729944,231.666422501,119.706964559,1.068844062,0.0,47.030189031,31.04220797,8.290170331,10.48576,1,,0.988010025,,,,55234.0,,,1288807.0,36.270409734,batch-cold-round-0,2281.4980850219727,224.0,34.824750978,2209.0,40.864263064,22821.0,cold-step0-step1-aff-mine,196.841665759,20612.0,1,276170.0,0.0,10.0,2.0,1.0,135654,135654,230945.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,134990,134990,0,582,847,3414.0,1067871.0,True,1166.4254913330078,0,2296.0,1,1,,,2917,0,0.0,0,0,0,0,1841155.0,7.41352230380232e-05,10.056739546,1e-06,664,0,0,0,0,0.12825827,139,False,False,158.80438480200002,224.0,,,,,,,mix,139,227553.0,3392.0,20,231.666422501,0.6787808446574567,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a3d15,2,nocs,0,123.87991106700001,231.666422501,119.706964559,1.053953763,59.164882268999996,0.0,28.335686865,7.410499068,10.48576,1,,1.119074307,,,,55234.0,,,1288807.0,36.270409734,batch-cold-round-0,2281.4980850219727,224.0,34.824750978,2209.0,40.864263064,22821.0,cold-step0-step1-aff-mine,196.841665759,20612.0,1,276170.0,0.0,10.0,2.0,1.0,0,0,24316.0,,,2169.0,0.0,24.0,69.0,enforce,0.85,180778.0,56515.0,5377,4029,31010.0,10998.0,87150,15727,71423,582,847,318.0,1067871.0,True,628.3714828491211,0,2296.0,1,1,,,148,0,2169.0,1,17,0.298343249,4932,1841155.0,6.0491331914030813e-05,0.298343249,1e-06,0,1870,4932,1870,0,0.113611012,139,False,False,125.830301703,224.0,,,,,,,mix,139,24020.0,296.0,20,231.666422501,0.5347339926504251,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a3d15,2,pincminer,0,105.456080398,231.666422501,119.706964559,0.926072556,64.836084165,0.0,29.05643557,7.105413057,10.48576,1,,0.895561521,,,,55234.0,,,1288807.0,36.270409734,batch-cold-round-0,2281.4980850219727,224.0,34.824750978,2209.0,40.864263064,22821.0,cold-step0-step1-aff-mine,196.841665759,20612.0,1,276170.0,0.0,10.0,2.0,1.0,0,0,24316.0,2521.0,2521.0,2169.0,0.0,24.0,69.0,enforce,0.85,180778.0,56515.0,5377,4029,31010.0,10998.0,87150,15727,71423,582,847,368.0,1067871.0,True,579.0337677001953,0,2296.0,1,1,2521.0,2521.0,148,0,2169.0,1,17,0.090719014,4932,1841155.0,1.8393960665044606e-05,0.090719014,1e-06,0,334,4932,1904,1570,0.105627839,139,False,False,107.409883994,224.0,fine-tune,match,1234,225.0,e4469e83b0e154f2eb9d57d627e5d0c9ccb9aa0ef2a96612a768e96fbcddfde2,0abbaafc4c01af5b733ac228209ba1040b2fde86c382a3af91f90908b9deddd3,mix,139,23961.0,355.0,20,231.666422501,0.4552065822035336,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a3d15,2,staticcorr,0,114.31332244800001,253.48984506,125.717854583,0.8572148079999999,103.258291562,0.0,0.0,6.89769593,10.48576,1,,0,,,,55234.0,,,1288807.0,33.164930304,batch-cold-round-0,2792.0712356567383,225.0,45.031443639,2209.0,49.575574032,22821.0,cold-step0-step1-aff-mine,208.458395636,20612.0,1,276170.0,0.0,9.0,2.0,1.0,0,0,27914.0,,,2168.0,0.0,0.0,0.0,enforce,0.85,180698.0,60676.0,5377,4027,31010.0,10998.0,87070,19888,67182,582,847,305.0,1067871.0,True,806.0797805786133,0,2296.0,1,1,,,148,0,2168.0,1,16,0.552153805,8530,1841155.0,6.473080949589684e-05,0.552153805,1e-06,0,481,8530,4983,4502,0.126412173,138,False,False,116.129629938,224.0,,,,,,,mix,138,27627.0,287.0,20,253.48984506,0.4509581929048973,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a4d20,3,naive,0,193.939428013,228.272038048,104.919118703,1.0553431,0.0,52.722720054,52.010631667,7.2504315770000005,10.48576,1,,5.694281731,,,,73645.0,,,1288807.0,39.086122878000005,batch-cold-round-0,2009.581398010254,224.0,39.425936383,2209.0,44.840827301000004,22821.0,cold-step0-step1-aff-mine,188.84609706999998,20612.0,1,368229.0,0.0,10.0,2.0,1.0,135654,135654,230945.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,134990,134990,0,504,847,3405.0,994223.0,True,1048.0008850097656,0,2296.0,1,1,,,2917,0,0.0,0,0,0,0,1841155.0,9.368395828357438e-05,12.708603677,1e-06,664,0,0,0,0,0.176241022,139,False,False,195.717438343,224.0,,,,,,,mix,139,227553.0,3392.0,20,228.272038048,0.8495978292891891,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a4d20,3,noaux,0,162.076197866,255.341173688,125.75954041,1.1807796560000001,0.0,45.281209589999996,35.333366870999996,9.444531805,10.48576,1,,1.551431096,,,,73645.0,,,1288807.0,48.410821309,batch-cold-round-0,2320.412956237793,225.0,37.969789489,2209.0,43.200990047,22821.0,cold-step0-step1-aff-mine,217.371378348,20612.0,1,368229.0,0.0,9.0,2.0,1.0,124954,124954,220245.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,124330,124330,0,504,847,3410.0,994223.0,True,1401.571632385254,0,2296.0,1,1,,,2917,0,0.0,0,0,0,0,1841155.0,9.82534166573299e-05,12.277157425,1e-06,624,0,0,0,0,0.225182579,138,False,False,163.527906677,224.0,,,,,,,mix,138,216853.0,3392.0,20,255.341173688,0.634743686359177,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a4d20,3,nocs,0,145.776791743,255.341173688,125.75954041,1.208464733,77.332982116,0.0,34.849553414,6.942041381,10.48576,1,,1.743770198,,,,73645.0,,,1288807.0,48.410821309,batch-cold-round-0,2320.412956237793,225.0,37.969789489,2209.0,43.200990047,22821.0,cold-step0-step1-aff-mine,217.371378348,20612.0,1,368229.0,0.0,9.0,2.0,1.0,0,0,24309.0,,,2168.0,0.0,24.0,69.0,enforce,0.85,180698.0,56499.0,5377,4027,31010.0,10998.0,87070,15711,71359,504,847,312.0,994223.0,True,1035.7160110473633,0,2296.0,1,1,,,148,0,2168.0,1,16,0.535316306,4925,1841155.0,0.00010869366619289341,0.535316306,1e-06,0,1851,4925,1851,0,0.174068484,138,False,False,147.697720291,224.0,,,,,,,mix,138,24015.0,294.0,20,255.341173688,0.570909852247816,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a4d20,3,pincminer,0,133.450023185,255.341173688,125.75954041,1.2002279930000002,89.851014855,0.0,33.625245992,5.843218723,10.48576,1,,1.782734404,,,,73645.0,,,1288807.0,48.410821309,batch-cold-round-0,2320.412956237793,225.0,37.969789489,2209.0,43.200990047,22821.0,cold-step0-step1-aff-mine,217.371378348,20612.0,1,368229.0,0.0,9.0,2.0,1.0,0,0,24309.0,2521.0,2521.0,2168.0,0.0,24.0,69.0,enforce,0.85,180698.0,56499.0,5377,4027,31010.0,10998.0,87070,15711,71359,504,847,276.0,994223.0,True,416.59656524658203,0,2296.0,1,1,2521.0,2521.0,148,0,2168.0,1,16,0.214246627,4925,1841155.0,4.350185319796954e-05,0.214246627,1e-06,0,290,4925,1824,1534,0.208756551,138,False,False,135.47663810400002,224.0,fine-tune,match,1234,225.0,e4469e83b0e154f2eb9d57d627e5d0c9ccb9aa0ef2a96612a768e96fbcddfde2,eb3cd598c3f80b05c7195df9b281663684493b8d209692115051d5a71a0e44a9,mix,138,24042.0,267.0,20,255.341173688,0.5226341731634,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a4d20,3,staticcorr,0,143.75216215700001,228.272038048,104.919118703,1.1086535770000001,132.887052624,0.0,0.0,5.97206901,10.48576,1,,0,,,,73645.0,,,1288807.0,39.086122878000005,batch-cold-round-0,2009.581398010254,224.0,39.425936383,2209.0,44.840827301000004,22821.0,cold-step0-step1-aff-mine,188.84609706999998,20612.0,1,368229.0,0.0,10.0,2.0,1.0,0,0,27923.0,,,2169.0,0.0,0.0,0.0,enforce,0.85,180778.0,60694.0,5377,4029,31010.0,10998.0,87150,19906,67244,504,847,320.0,994223.0,True,694.658203125,0,2296.0,1,1,,,148,0,2169.0,1,17,0.613173099,8539,1841155.0,7.180853718233986e-05,0.613173099,1e-06,0,515,8539,4981,4466,0.169009118,139,False,False,145.52062031100002,224.0,,,,,,,mix,139,27625.0,298.0,20,228.272038048,0.6297405647500832,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a5d30,4,naive,0,215.109404253,288.845802641,141.806055515,1.741914738,0.0,53.220931854,71.034622035,7.523915214,10.48576,1,,14.412361486,,,,92057.0,,,1288807.0,56.208022228,batch-cold-round-0,2228.2679595947266,224.0,37.83258364,2206.0,52.999099382000004,22818.0,cold-step0-step1-aff-mine,251.013213992,20612.0,1,552344.0,0.0,13.0,2.0,0.0,124972,124972,220167.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,124348,124348,0,350,847,3404.0,828520.0,True,1370.1320343017578,0,2296.0,1,1,,,2915,0,0.0,0,0,0,0,1841155.0,0.00015646695427775823,19.55398821,1e-06,624,0,0,0,0,0.360277753,137,False,False,217.10844054,223.0,,,,,,,mix,137,216777.0,3390.0,20,288.845802641,0.7447205473861592,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a5d30,4,noaux,0,159.660132736,281.634577642,135.081639081,1.649750609,0.0,36.323615025,48.986543395,8.56551147,10.48576,1,,3.534347142,,,,92057.0,,,1288807.0,60.521960189,batch-cold-round-0,2060.3707580566406,223.0,38.328676844,2206.0,47.702247514999996,22818.0,cold-step0-step1-aff-mine,243.305894633,20612.0,1,552344.0,0.0,9.0,2.0,0.0,124972,124972,220167.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,124348,124348,0,350,847,3408.0,828520.0,True,945.5749588012695,0,2296.0,1,1,,,2915,0,0.0,0,0,0,0,1841155.0,4.898867860800819e-05,6.122213143,1e-06,624,0,0,0,0,0.216022324,137,False,False,161.48174931900002,223.0,,,,,,,mix,137,216777.0,3390.0,20,281.634577642,0.5669052929251894,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a5d30,4,nocs,0,239.84292299799998,281.634577642,135.081639081,1.649237917,152.735647548,0.0,46.165425543,6.546037774,10.48576,1,,3.697352677,,,,92057.0,,,1288807.0,60.521960189,batch-cold-round-0,2060.3707580566406,223.0,38.328676844,2206.0,47.702247514999996,22818.0,cold-step0-step1-aff-mine,243.305894633,20612.0,1,552344.0,0.0,9.0,2.0,0.0,0,0,24362.0,,,2168.0,0.0,28.0,39.0,enforce,0.85,180698.0,56570.0,5377,4027,31010.0,10998.0,87070,15782,71288,350,847,290.0,828520.0,True,482.1601791381836,0,2296.0,1,1,,,146,0,2168.0,1,16,0.301265905,4978,1841155.0,6.051946665327441e-05,0.301265905,1e-06,0,1861,4978,1861,0,0.228157833,137,False,False,241.911287688,223.0,,,,,,,mix,137,24090.0,272.0,20,281.634577642,0.8516103562499221,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a5d30,4,pincminer,0,213.858484404,281.634577642,135.081639081,1.42383397,154.693601207,0.0,46.93981787,5.48281135,10.48576,1,,3.748999018,,,,92057.0,,,1288807.0,60.521960189,batch-cold-round-0,2060.3707580566406,223.0,38.328676844,2206.0,47.702247514999996,22818.0,cold-step0-step1-aff-mine,243.305894633,20612.0,1,552344.0,0.0,9.0,2.0,0.0,0,0,24362.0,2521.0,2521.0,2168.0,0.0,28.0,39.0,enforce,0.85,180698.0,56570.0,5377,4027,31010.0,10998.0,87070,15782,71288,350,847,345.0,828520.0,True,512.9732284545898,0,2296.0,1,1,2521.0,2521.0,146,0,2168.0,1,16,0.112861658,4978,1841155.0,2.2672088790678988e-05,0.112861658,1e-06,0,395,4978,1911,1516,0.208453751,137,False,False,215.94706956500002,223.0,fine-tune,match,1236,223.0,e4469e83b0e154f2eb9d57d627e5d0c9ccb9aa0ef2a96612a768e96fbcddfde2,d82c82f307c7b28582257e1195ec0300b44ecbb22903f3971bbf046b8919a53f,mix,137,24026.0,336.0,20,281.634577642,0.7593474004312296,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
e,a5d30,4,staticcorr,0,173.519643192,288.845802641,141.806055515,1.621178615,166.026921705,0.0,0.0,5.838160536,10.48576,1,,0,,,,92057.0,,,1288807.0,56.208022228,batch-cold-round-0,2228.2679595947266,224.0,37.83258364,2206.0,52.999099382000004,22818.0,cold-step0-step1-aff-mine,251.013213992,20612.0,1,552344.0,0.0,13.0,2.0,0.0,0,0,27914.0,,,2168.0,0.0,0.0,0.0,enforce,0.85,180698.0,60676.0,5377,4027,31010.0,10998.0,87070,19888,67182,350,847,304.0,828520.0,True,666.7626953125,0,2296.0,1,1,,,146,0,2168.0,1,16,0.972646647,8530,1841155.0,0.00011402657057444314,0.972646647,1e-06,0,501,8530,4962,4461,0.254021599,137,False,False,175.28355661,223.0,,,,,,,mix,137,27638.0,276.0,20,288.845802641,0.6007345151131163,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/e_dblp_union/union_summary.csv,2026-09-11T11:22:02
f,add1,1,naive,0,209.656491482,233.775345106,133.482817523,2.090039412,0.0,186.656946051,1.483520275,24.34880379,10.48576,1,,0.001997613,,,,18412.0,,,1288807.0,2.083536375,batch-cold-round-0,2068.169822692871,227.0,48.93989822,2208.0,49.269052555,22820.0,cold-step0-step1-aff-mine,184.835439295,20612.0,1,0.0,0.0,12.0,0.0,1.0,135642,135642,231375.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,134978,134978,0,872,847,3410.0,1307219.0,True,1388.5954971313477,0,2296.0,1,1,,,2918,0,0.0,0,0,0,0,1841155.0,0.00013404611619557364,18.182283293,1e-06,664,0,0,0,0,0.105270211,141,False,False,211.614309826,226.0,,,,,,,add,141,227982.0,3393.0,20,233.775345106,0.8968289251671776,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add1/results.csv,2026-09-11T11:22:02
f,add1,1,noaux,0,104.880807539,178.22060536,102.025645927,1.316896847,0.0,86.030943684,1.251155321,22.025174133,10.48576,1,,0.002308218,,,,18412.0,,,1288807.0,1.794291845,batch-cold-round-0,2083.6708908081055,227.0,38.297391865,2208.0,36.103241664,22820.0,cold-step0-step1-aff-mine,139.923206196,20612.0,1,0.0,0.0,8.0,0.0,1.0,124942,124942,220675.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,845,31010.0,10998.0,124318,124318,0,872,847,3411.0,1307219.0,True,1220.0569458007812,0,2296.0,1,1,,,2918,0,0.0,0,0,0,0,1841155.0,8.675732663956075e-05,10.839633905,1e-06,624,0,0,0,0,0.068526489,140,False,False,106.273757755,226.0,,,,,,,add,140,217282.0,3393.0,20,178.22060536,0.5884886729407303,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add1/results.csv,2026-09-11T11:22:02
f,add1,1,nocs,0,94.23476651,178.22060536,102.025645927,1.307247861,0.958632384,0.532088085,0.507702839,10.333680133,10.48576,1,,0.006327814,,,,18412.0,,,1288807.0,1.794291845,batch-cold-round-0,2083.6708908081055,227.0,38.297391865,2208.0,36.103241664,22820.0,cold-step0-step1-aff-mine,139.923206196,20612.0,1,0.0,0.0,8.0,0.0,1.0,4834,6769,29847.0,,,2168.0,0.0,18.0,37.0,enforce,0.85,632202.0,399988.0,5377,6561,31010.0,10998.0,117781,21944,95837,872,847,286.0,1307219.0,True,1287.7611770629883,0,2296.0,1,1,,,149,0,2168.0,1,16,0.342175533,4962,1841155.0,0.0002880131418764302,0.629308715,1e-06,0,1909,4962,1909,0,0.066429425,140,False,False,95.872956166,226.0,,,,,,,add,140,60137.0,268.0,20,178.22060536,0.5287534868353114,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add1/results.csv,2026-09-11T11:22:02
f,add1,1,pincminer,0,12.068620731000001,178.22060536,102.025645927,1.219333199,0.6012198,0.846385052,0.555132468,9.56575281,10.48576,1,,0.002255615,,,,18412.0,,,1288807.0,1.794291845,batch-cold-round-0,2083.6708908081055,227.0,38.297391865,2208.0,36.103241664,22820.0,cold-step0-step1-aff-mine,139.923206196,20612.0,1,0.0,0.0,8.0,0.0,1.0,1359,1804,2049.0,2521.0,2521.0,2168.0,0.0,18.0,37.0,enforce,0.85,212446.0,66758.0,5377,4865,31010.0,10998.0,100966,16979,83987,872,847,300.0,1307219.0,True,420.5737838745117,0,2296.0,1,1,2521.0,2521.0,149,0,2168.0,1,16,0.128972736,4962,1841155.0,0.0003729417680652681,0.319984037,1e-06,0,330,4962,1917,1587,0.058973434,140,False,False,13.77715995,226.0,fine-tune,match,1270,226.0,e4469e83b0e154f2eb9d57d627e5d0c9ccb9aa0ef2a96612a768e96fbcddfde2,6f4983a714b0bbb49ed5f9c01213d55abada02e9ef979650f942b88cf9426b20,add,140,26705.0,291.0,20,178.22060536,0.06771731420517715,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add1/results.csv,2026-09-11T11:22:02
f,add1,1,staticcorr,0,13.427609626,233.775345106,133.482817523,1.713103427,1.2387711099999998,1.0690028999999999,0.0,10.070411784,10.48576,1,,0,,,,18412.0,,,1288807.0,2.083536375,batch-cold-round-0,2068.169822692871,227.0,48.93989822,2208.0,49.269052555,22820.0,cold-step0-step1-aff-mine,184.835439295,20612.0,1,0.0,0.0,12.0,0.0,1.0,2554,6776,2849.0,,,2169.0,0.0,0.0,0.0,enforce,0.85,224960.0,75915.0,5377,5631,31010.0,10998.0,113480,26136,87344,872,847,308.0,1307219.0,True,919.6583633422852,0,2296.0,1,1,,,149,0,2169.0,1,17,0.721935936,8539,1841155.0,0.0006643926164053075,1.101562958,1e-06,0,436,8539,4971,4535,0.062401815,141,False,False,15.433508414,226.0,,,,,,,add,141,31490.0,278.0,20,233.775345106,0.05743809134325761,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add1/results.csv,2026-09-11T11:22:02
f,add5,5,naive,0,206.863828984,230.260413343,124.739827245,5.004573628,0.0,182.179891647,1.5622638979999999,16.412404137,10.48576,1,,0.002745291,,,,92059.0,,,1288806.0,3.870007715,batch-cold-round-0,2233.9133911132812,226.0,49.786373345,2565.0,51.864172554999996,23203.0,cold-step0-step1-aff-mine,180.474035754,20638.0,1,0.0,0.0,9.0,0.0,0.0,124942,124942,220675.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,862,31243.0,11130.0,124318,124318,0,973,847,3402.0,1380865.0,True,1549.6401977539062,0,2321.0,1,1,,,2918,0,0.0,0,0,0,0,1841155.0,0.00020246610011045126,25.29651948,1e-06,624,0,0,0,0,0.418120596,140,False,False,208.634878891,226.0,,,,,,,add,140,217282.0,3393.0,20,230.260413343,0.8983907653976629,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add5/results.csv,2026-09-11T11:22:02
f,add5,5,noaux,0,140.242032196,240.95014039699998,136.185793478,2.97478219,0.0,117.149322192,1.609389837,27.894750412,10.48576,1,,0.003311201,,,,92059.0,,,1288806.0,4.146417694999999,batch-cold-round-0,2108.3332901000977,227.0,48.496818791,2565.0,52.121074455,23203.0,cold-step0-step1-aff-mine,192.453315757,20638.0,1,0.0,0.0,12.0,0.0,0.0,124942,124942,220675.0,,,0.0,0.0,0.0,0.0,enforce,0.85,0.0,0.0,5377,862,31243.0,11130.0,124318,124318,0,973,847,3419.0,1380865.0,True,1433.2565231323242,0,2321.0,1,1,,,2918,0,0.0,0,0,0,0,1841155.0,0.00013443243185638136,16.796256901,1e-06,624,0,0,0,0,0.245117574,140,False,False,141.826604464,226.0,,,,,,,add,140,217282.0,3393.0,20,240.95014039699998,0.5820375616504356,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add5/results.csv,2026-09-11T11:22:02
f,add5,5,nocs,0,106.061557685,240.95014039699998,136.185793478,3.588195394,1.1967596200000001,0.808749294,0.5507361310000001,11.20869177,10.48576,1,,0.002433039,,,,92059.0,,,1288806.0,4.146417694999999,batch-cold-round-0,2108.3332901000977,227.0,48.496818791,2565.0,52.121074455,23203.0,cold-step0-step1-aff-mine,192.453315757,20638.0,1,0.0,0.0,12.0,0.0,0.0,16889,48183,37685.0,,,2191.0,0.0,0.0,0.0,enforce,0.85,726415.0,446369.0,5377,14443,31243.0,11130.0,211994,68325,143669,973,847,307.0,1380865.0,True,1678.6651916503906,0,2321.0,1,1,,,149,0,2191.0,1,16,0.628758357,8910,1841155.0,0.0001189784700189564,1.192521205,1e-06,0,5313,8910,5313,0,0.225445815,140,False,False,108.089517616,226.0,,,,,,,add,140,76127.0,281.0,20,240.95014039699998,0.44018051830245186,f5_mcorr_v283,newmine,/home/mdk/incremental-rule-discovery/exp2026_v7/sweeps/f5_mcorr_v283/f_dblp_add/add5/results.csv,2026-09-11T11:22:02
